timestamp,sensor_id,temperature,humidity
1698933469.065845,DHT22_01,22.7,54.4
1698933471.133385,DHT22_01,22.7,54.4
1698933473.173697,DHT22_01,22.7,54.5
1698933475.239749,DHT22_01,22.7,54.4
1698933477.352404,DHT22_01,22.7,54.5
1698933479.514561,DHT22_01,22.7,54.5
1698933481.665761,DHT22_01,22.7,54.5
1698933483.911206,DHT22_01,22.7,54.4
1698933486.069876,DHT22_01,22.7,54.5
1698933488.110703,DHT22_01,22.7,54.5
1698933490.147948,DHT22_01,22.7,54.5
1698933492.226749,DHT22_01,22.7,54.5
1698933494.264888,DHT22_01,22.8,54.5
1698933496.304814,DHT22_01,22.7,54.5
1698933498.348438,DHT22_01,22.7,54.5
1698933500.501949,DHT22_01,22.7,54.5
1698933502.653563,DHT22_01,22.7,54.4
1698933504.691361,DHT22_01,22.7,54.4
1698933506.759161,DHT22_01,22.7,54.4
1698933508.848098,DHT22_01,22.7,54.4
1698933510.95488,DHT22_01,22.7,54.4
1698933513.104316,DHT22_01,22.7,54.4
1698933515.237149,DHT22_01,22.7,54.4
1698933517.275645,DHT22_01,22.7,54.4
1698933519.337698,DHT22_01,22.7,54.4
1698933521.493753,DHT22_01,22.7,54.4
1698933523.633297,DHT22_01,22.8,54.5
1698933525.692332,DHT22_01,22.8,54.5
1698933527.746374,DHT22_01,22.7,54.4
1698933529.900363,DHT22_01,22.7,54.4
1698933532.052006,DHT22_01,22.8,54.5
1698933534.134088,DHT22_01,22.7,54.5
1698933536.20239,DHT22_01,22.8,54.5
1698933538.26837,DHT22_01,22.8,54.9
1698933540.307866,DHT22_01,22.8,55.0
1698933542.344791,DHT22_01,22.8,55.0
1698933544.382567,DHT22_01,22.8,55.0
1698933546.424824,DHT22_01,22.8,54.9
1698933548.460832,DHT22_01,22.8,54.9
1698933550.500093,DHT22_01,22.8,54.9
1698933552.539737,DHT22_01,22.8,54.9
1698933554.585189,DHT22_01,22.8,54.8
1698933556.637906,DHT22_01,22.8,54.8
1698933558.694191,DHT22_01,22.8,54.8
1698933560.734045,DHT22_01,22.8,54.7
1698933562.774101,DHT22_01,22.8,54.7
1698933564.831074,DHT22_01,22.8,54.7
1698933566.928835,DHT22_01,22.8,54.7
1698933569.025897,DHT22_01,22.8,54.7
1698933571.135384,DHT22_01,22.8,54.6
1698933573.23594,DHT22_01,22.8,54.6
1698933575.317748,DHT22_01,22.8,54.6
1698933577.415996,DHT22_01,22.8,54.6
1698933579.543613,DHT22_01,22.8,54.6
1698933581.604494,DHT22_01,22.8,54.6
1698933583.744654,DHT22_01,22.8,54.5
1698933585.881393,DHT22_01,22.8,54.5
1698933587.925508,DHT22_01,22.8,54.5
1698933590.002266,DHT22_01,22.8,54.5
1698933592.158707,DHT22_01,22.8,54.5
1698933594.292798,DHT22_01,22.8,54.5
1698933596.332864,DHT22_01,22.8,54.5
1698933598.369516,DHT22_01,22.8,54.5
1698933600.408923,DHT22_01,22.8,54.5
1698933602.452247,DHT22_01,22.9,54.6
1698933604.490603,DHT22_01,22.9,54.6
1698933606.544972,DHT22_01,22.8,54.5
1698933608.579598,DHT22_01,22.9,54.5
1698933610.617518,DHT22_01,22.8,54.5
1698933612.663308,DHT22_01,22.8,54.5
1698933614.711052,DHT22_01,22.8,54.5
1698933616.757034,DHT22_01,22.9,54.5
1698933618.800348,DHT22_01,22.8,54.5
1698933620.834947,DHT22_01,22.9,54.5
1698933622.877273,DHT22_01,22.9,54.5
1698933624.912714,DHT22_01,22.9,54.5
1698933626.952287,DHT22_01,22.9,54.5
1698933629.018012,DHT22_01,22.9,54.5
1698933631.16939,DHT22_01,22.9,54.5
1698933633.322516,DHT22_01,22.9,54.6
1698933635.447084,DHT22_01,22.9,55.2
1698933637.523016,DHT22_01,22.9,55.3
1698933639.668744,DHT22_01,22.9,55.3
1698933641.808235,DHT22_01,22.9,55.2
1698933643.848458,DHT22_01,22.9,55.1
1698933645.944963,DHT22_01,22.9,55.0
1698933648.070581,DHT22_01,22.9,54.9
1698933650.126249,DHT22_01,22.9,54.9
1698933652.161513,DHT22_01,22.9,54.8
1698933654.209465,DHT22_01,22.9,54.8
1698933656.363515,DHT22_01,22.9,54.8
1698933658.521219,DHT22_01,22.9,54.7
1698933660.56301,DHT22_01,22.9,54.7
1698933662.636498,DHT22_01,22.9,54.7
1698933664.86906,DHT22_01,22.9,54.6
1698933667.01277,DHT22_01,22.9,54.6
1698933669.180577,DHT22_01,22.9,54.6
1698933671.226945,DHT22_01,22.9,54.6
1698933673.263769,DHT22_01,22.9,54.6
1698933675.303716,DHT22_01,22.9,54.6
1698933677.353263,DHT22_01,22.9,54.6
1698933679.502326,DHT22_01,22.9,54.5
1698933683.698879,DHT22_01,22.9,54.5
1698933685.789301,DHT22_01,22.9,54.5
1698933687.903213,DHT22_01,22.9,54.5
1698933690.033809,DHT22_01,22.9,54.4
1698933692.07517,DHT22_01,22.9,54.4
1698933694.125514,DHT22_01,22.9,54.4
1698933696.204932,DHT22_01,22.9,54.4
1698933698.25301,DHT22_01,22.9,54.4
1698933700.296404,DHT22_01,22.9,54.4
1698933702.335335,DHT22_01,23.0,54.4
1698933704.394403,DHT22_01,22.9,54.4
1698933706.454994,DHT22_01,22.9,54.3
1698933708.504522,DHT22_01,22.9,54.3
1698933710.624435,DHT22_01,22.9,54.2
1698933712.802361,DHT22_01,22.9,54.2
1698933714.944624,DHT22_01,22.9,54.1
1698933717.023156,DHT22_01,22.9,54.1
1698933719.057233,DHT22_01,22.9,54.0
1698933721.099239,DHT22_01,22.9,54.0
1698933723.140933,DHT22_01,22.9,54.0
1698933725.281355,DHT22_01,22.9,54.0
1698933727.429133,DHT22_01,23.0,54.1
1698933729.791079,DHT22_01,22.9,54.0
1698933731.833125,DHT22_01,22.9,54.0
1698933733.88514,DHT22_01,22.9,54.2
1698933735.950099,DHT22_01,22.9,54.3
1698933738.030855,DHT22_01,22.9,54.3
1698933740.091178,DHT22_01,23.0,54.3
1698933742.160807,DHT22_01,23.0,54.3
1698933744.220829,DHT22_01,22.9,54.2
1698933746.280292,DHT22_01,22.9,54.1
1698933748.344416,DHT22_01,23.0,54.2
1698933750.430975,DHT22_01,22.9,54.1
1698933752.513995,DHT22_01,23.0,54.2
1698933754.582353,DHT22_01,23.0,54.2
1698933756.705812,DHT22_01,23.0,54.2
1698933758.868971,DHT22_01,22.9,54.1
1698933760.911754,DHT22_01,23.0,54.2
1698933762.948943,DHT22_01,22.9,54.1
1698933764.992391,DHT22_01,23.0,54.2
1698933767.04678,DHT22_01,23.0,54.1
1698933769.089869,DHT22_01,23.0,54.1
1698933771.134209,DHT22_01,23.0,54.2
1698933773.204961,DHT22_01,23.0,54.2
1698933775.355844,DHT22_01,23.0,54.2
1698933777.484371,DHT22_01,23.0,54.1
1698933779.553431,DHT22_01,23.0,54.2
1698933781.590742,DHT22_01,23.0,54.2
1698933783.65149,DHT22_01,23.0,54.2
1698933785.687084,DHT22_01,23.0,54.2
1698933787.740808,DHT22_01,23.0,54.2
1698933789.793159,DHT22_01,23.0,54.2
1698933791.87686,DHT22_01,23.0,54.2
1698933793.947057,DHT22_01,23.0,54.2
1698933796.02624,DHT22_01,23.0,54.2
1698933798.096918,DHT22_01,23.0,54.2
1698933800.169055,DHT22_01,23.0,54.2
1698933802.236772,DHT22_01,23.0,54.2
1698933804.277812,DHT22_01,23.0,54.2
1698933806.39455,DHT22_01,23.0,54.2
1698933808.535205,DHT22_01,23.0,54.2
1698933810.69334,DHT22_01,23.0,54.2
1698933812.832515,DHT22_01,23.0,54.2
1698933814.889813,DHT22_01,23.0,54.2
1698933816.96118,DHT22_01,23.0,54.2
1698933819.054415,DHT22_01,23.0,54.2
1698933821.109135,DHT22_01,23.0,54.2
1698933823.162688,DHT22_01,23.0,54.2
1698933825.204514,DHT22_01,23.0,54.2
1698933827.277804,DHT22_01,23.0,54.1
1698933829.323348,DHT22_01,23.0,54.2
1698933831.370766,DHT22_01,23.0,54.1
1698933833.428145,DHT22_01,23.0,54.2
1698933835.469977,DHT22_01,23.0,54.2
1698933837.518096,DHT22_01,23.0,54.2
1698933839.664981,DHT22_01,23.0,54.1
1698933841.797195,DHT22_01,23.0,54.1
1698933843.863993,DHT22_01,23.0,54.2
1698933845.904868,DHT22_01,23.0,54.2
1698933848.090052,DHT22_01,23.0,54.2
1698933850.215461,DHT22_01,23.0,54.2
1698933852.366247,DHT22_01,23.0,54.2
1698933854.490275,DHT22_01,23.0,54.2
1698933856.529974,DHT22_01,23.0,54.2
1698933858.60821,DHT22_01,23.0,54.2
1698933860.764128,DHT22_01,23.0,54.2
1698933862.903885,DHT22_01,23.0,54.2
1698933864.941672,DHT22_01,23.0,54.2
1698933866.982702,DHT22_01,23.0,54.2
1698933869.031302,DHT22_01,23.0,54.2
1698933871.072971,DHT22_01,23.0,54.2
1698933873.116167,DHT22_01,23.0,54.2
1698933875.16671,DHT22_01,23.0,54.2
1698933877.207122,DHT22_01,23.0,54.2
1698933879.296536,DHT22_01,23.0,54.2
1698933881.461293,DHT22_01,23.0,54.1
1698933883.595699,DHT22_01,23.0,54.1
1698933885.746294,DHT22_01,23.0,54.2
1698933887.906764,DHT22_01,23.0,54.1
1698933890.030355,DHT22_01,23.0,54.1
1698933892.241441,DHT22_01,23.0,54.1
1698933894.487232,DHT22_01,23.0,54.1
1698933896.577971,DHT22_01,23.0,54.1
1698933898.65189,DHT22_01,23.0,54.1
1698933900.81389,DHT22_01,23.0,54.1
1698933902.862042,DHT22_01,23.0,54.1
1698933904.997256,DHT22_01,23.0,54.1
1698933907.129104,DHT22_01,23.0,54.1
1698933909.172316,DHT22_01,23.0,54.1
1698933911.219845,DHT22_01,23.0,54.1
1698933913.260097,DHT22_01,23.0,54.1
1698934276.690227,DHT22_01,23.0,53.5
1698934278.788035,DHT22_01,23.0,53.5
1698934280.83247,DHT22_01,23.0,53.7
1698934282.878451,DHT22_01,23.1,53.9
1698934284.937359,DHT22_01,23.1,53.9
1698934287.082293,DHT22_01,23.1,53.8
1698934289.256424,DHT22_01,23.0,53.7
1698934291.33299,DHT22_01,23.1,53.7
1698934293.674108,DHT22_01,23.0,53.6
1698934295.835837,DHT22_01,23.1,53.6
1698934297.918393,DHT22_01,23.1,53.6
1698934300.003254,DHT22_01,23.1,53.5
1698934302.040448,DHT22_01,23.1,53.5
1698934304.086052,DHT22_01,23.1,53.5
1698934306.127692,DHT22_01,23.0,53.4
1698934308.171552,DHT22_01,23.1,53.4
1698934310.22477,DHT22_01,23.0,53.4
1698934312.274517,DHT22_01,23.0,53.3
1698934314.311724,DHT22_01,23.1,53.4
1698934316.327828,DHT22_01,23.0,53.3
1698934318.377487,DHT22_01,23.1,53.4
1698934320.437277,DHT22_01,23.1,53.4
1698934322.476718,DHT22_01,23.1,53.4
1698934324.638206,DHT22_01,23.0,53.3
1698934326.788556,DHT22_01,23.1,53.4
1698934328.925211,DHT22_01,23.0,53.3
1698934331.063202,DHT22_01,23.1,53.4
1698934333.128784,DHT22_01,23.0,53.3
1698934335.285176,DHT22_01,23.1,53.4
1698934337.429548,DHT22_01,23.1,53.4
1698934339.587709,DHT22_01,23.1,53.4
1698934341.824277,DHT22_01,23.0,53.3
1698934343.950075,DHT22_01,23.1,53.4
1698934345.987825,DHT22_01,23.0,53.3
1698934348.043563,DHT22_01,23.0,53.3
1698934350.088236,DHT22_01,23.0,53.3
1698934352.126744,DHT22_01,23.1,53.4
1698934354.16036,DHT22_01,23.0,53.3
1698934356.207812,DHT22_01,23.1,53.4
1698934358.244795,DHT22_01,23.1,53.4
1698934360.279526,DHT22_01,23.1,53.4
1698934362.339468,DHT22_01,23.1,53.4
1698934364.387684,DHT22_01,23.1,53.4
1698934366.506516,DHT22_01,23.1,53.4
1698934368.550482,DHT22_01,23.1,53.4
1698934370.61492,DHT22_01,23.1,53.4
1698934372.738854,DHT22_01,23.0,53.3
1698934374.928428,DHT22_01,23.0,53.3
1698934376.959547,DHT22_01,22.9,53.3
1698934379.019816,DHT22_01,23.0,53.3
1698934381.063607,DHT22_01,23.0,53.3
1698934383.176895,DHT22_01,23.1,53.4
1698934385.353334,DHT22_01,23.1,53.4
1698934387.483111,DHT22_01,23.0,53.3
1698934389.611199,DHT22_01,23.1,53.4
1698934391.657516,DHT22_01,23.1,53.4
1698934393.701833,DHT22_01,23.1,53.4
1698934395.737074,DHT22_01,23.0,53.3
1698934397.784125,DHT22_01,23.1,53.4
1698934399.832931,DHT22_01,23.1,53.4
1698934401.876726,DHT22_01,22.9,53.3
1698934403.923823,DHT22_01,23.1,53.4
1698934406.027093,DHT22_01,23.1,53.4
1698934408.296201,DHT22_01,23.0,53.4
1698934410.461839,DHT22_01,23.1,53.4
1698934433.028571,DHT22_01,23.0,53.3
1698934433.032453,DHT22_01,23.1,53.3
1698934433.818326,DHT22_01,23.1,53.3
1698934435.88494,DHT22_01,23.1,53.2
1698934437.968062,DHT22_01,23.1,53.2
1698934440.017814,DHT22_01,23.1,53.3
1698934442.053853,DHT22_01,23.1,53.3
1698934444.089547,DHT22_01,23.1,53.3
1698934446.152251,DHT22_01,23.1,53.3
1698934448.196243,DHT22_01,23.1,53.3
1698934450.355504,DHT22_01,23.1,53.3
1698934452.496318,DHT22_01,23.1,53.2
1698934454.658546,DHT22_01,23.1,53.3
1698934456.805841,DHT22_01,23.0,53.2
1698934458.958079,DHT22_01,23.1,53.2
1698934461.088429,DHT22_01,23.1,53.2
1698934463.154139,DHT22_01,23.1,53.2
1698934465.330293,DHT22_01,23.1,53.2
1698934467.459492,DHT22_01,23.0,53.2
1698934469.514132,DHT22_01,23.0,53.2
1698934471.638392,DHT22_01,23.1,53.2
1698934473.795138,DHT22_01,23.1,53.2
1698934475.85562,DHT22_01,23.0,53.2
1698934477.897574,DHT22_01,23.1,53.2
1698934479.940991,DHT22_01,23.1,53.2
1698934481.976998,DHT22_01,23.0,53.1
1698934484.035595,DHT22_01,23.1,53.2
1698934486.215539,DHT22_01,23.1,53.3
1698934488.334552,DHT22_01,23.1,53.2
1698934490.375053,DHT22_01,23.1,53.2
1698934492.498823,DHT22_01,23.1,53.3
1698934494.807598,DHT22_01,23.1,53.2
1698934496.9222,DHT22_01,23.1,53.2
1698934499.113434,DHT22_01,23.0,53.2
1698934501.252227,DHT22_01,23.1,53.2
1698934503.53573,DHT22_01,22.7,52.9
1698934505.700671,DHT22_01,23.1,53.2
1698934507.749788,DHT22_01,23.1,53.2
1698934509.797816,DHT22_01,23.1,53.2
1698934511.841235,DHT22_01,23.1,53.2
1698934513.895394,DHT22_01,23.1,53.2
1698934515.942607,DHT22_01,23.1,53.1
1698934517.978268,DHT22_01,23.1,53.2
1698934520.02487,DHT22_01,23.1,53.2
1698934522.061567,DHT22_01,23.1,53.3
1698934524.104509,DHT22_01,23.1,53.3
1698934526.243507,DHT22_01,23.1,53.3
1698934528.361677,DHT22_01,23.1,53.2
1698934530.407778,DHT22_01,23.1,53.1
1698934532.445337,DHT22_01,23.1,53.1
1698934534.53845,DHT22_01,23.1,53.1
1698934536.664363,DHT22_01,23.1,53.1
1698934538.729825,DHT22_01,23.1,53.1
1698934540.907188,DHT22_01,23.1,53.1
1698934543.026212,DHT22_01,23.1,53.1
1698934545.198432,DHT22_01,23.1,53.1
1698934547.308585,DHT22_01,23.1,53.1
1698934549.390192,DHT22_01,23.1,53.1
1698934551.538757,DHT22_01,23.1,53.1
1698934553.717791,DHT22_01,23.1,53.1
1698934555.849988,DHT22_01,23.1,53.1
1698934558.016327,DHT22_01,23.1,53.1
1698934560.063778,DHT22_01,23.1,53.1
1698934562.148525,DHT22_01,23.1,53.1
1698934564.337879,DHT22_01,23.1,53.1
1698934566.49978,DHT22_01,23.1,53.1
1698934568.633539,DHT22_01,23.1,53.1
1698934577.167244,DHT22_01,23.1,53.2
1698934579.284102,DHT22_01,23.1,53.2
1698934581.438014,DHT22_01,23.1,53.2
1698934583.484963,DHT22_01,23.1,53.2
1698934585.633794,DHT22_01,23.1,53.2
1698934587.845282,DHT22_01,23.1,53.2
1698934589.915337,DHT22_01,23.1,53.2
1698934591.985701,DHT22_01,23.1,53.2
1698934594.044137,DHT22_01,23.2,53.3
1698934596.08614,DHT22_01,23.1,53.3
1698934598.163035,DHT22_01,23.1,53.3
1698934600.258645,DHT22_01,23.1,53.3
1698934602.320757,DHT22_01,23.1,53.3
1698934604.387636,DHT22_01,23.1,53.2
1698934606.44212,DHT22_01,23.1,53.1
1698934608.566874,DHT22_01,23.1,53.1
1698934610.733038,DHT22_01,23.1,53.1
1698934612.821071,DHT22_01,23.1,53.1
1698934614.914959,DHT22_01,23.1,53.1
1698934617.102031,DHT22_01,23.1,53.1
1698934619.168344,DHT22_01,23.1,53.1
1698934621.234649,DHT22_01,23.1,53.1
1698934623.301478,DHT22_01,23.1,53.2
1698934625.366383,DHT22_01,23.1,53.7
1698934627.53412,DHT22_01,23.1,53.7
1698934629.790553,DHT22_01,23.1,53.7
1698934631.897277,DHT22_01,23.1,53.6
1698934633.95749,DHT22_01,23.1,53.5
1698934636.012435,DHT22_01,23.1,53.5
1698934638.075358,DHT22_01,23.1,53.5
1698934640.144486,DHT22_01,23.1,53.4
1698934642.205511,DHT22_01,23.1,53.4
1698934644.287892,DHT22_01,23.1,53.4
1698934646.369808,DHT22_01,23.1,53.3
1698934648.437259,DHT22_01,23.1,53.3
1698934650.51179,DHT22_01,23.1,53.3
1698934652.591232,DHT22_01,23.1,53.3
1698934654.669241,DHT22_01,23.1,53.3
1698934656.829623,DHT22_01,23.1,53.3
1698934658.925343,DHT22_01,23.1,53.3
1698934660.962712,DHT22_01,23.1,53.3
1698934663.052746,DHT22_01,23.1,53.3
1698934665.151932,DHT22_01,23.1,53.2
1698934667.357985,DHT22_01,23.1,53.2
1698934669.643371,DHT22_01,23.1,53.2
1698934671.875779,DHT22_01,23.1,53.2
1698934674.080281,DHT22_01,23.1,53.2
1698934676.13016,DHT22_01,23.1,53.1
1698934678.214858,DHT22_01,23.1,53.1
1698934680.251327,DHT22_01,23.1,53.1
1698934682.302582,DHT22_01,23.1,53.1
1698934684.399259,DHT22_01,23.1,53.2
1698934686.464395,DHT22_01,23.1,53.3
1698934688.667195,DHT22_01,23.1,53.4
1698934690.937553,DHT22_01,23.1,53.4
1698934693.056754,DHT22_01,23.1,53.4
1698934695.228559,DHT22_01,23.1,53.4
1698934697.358575,DHT22_01,23.1,53.4
1698934699.500512,DHT22_01,23.1,53.3
1698934701.651427,DHT22_01,23.1,53.3
1698934703.683374,DHT22_01,23.1,53.3
1698934705.731926,DHT22_01,23.1,53.3
1698934707.777648,DHT22_01,23.1,54.0
1698934709.816061,DHT22_01,23.1,54.2
1698934711.878487,DHT22_01,23.1,54.2
1698934714.05148,DHT22_01,23.1,54.1
1698934716.128066,DHT22_01,23.1,54.1
1698934718.189918,DHT22_01,23.1,54.0
1698934720.298831,DHT22_01,23.1,53.9
1698934722.372988,DHT22_01,23.2,53.9
1698934724.451126,DHT22_01,23.2,53.8
1698934726.51,DHT22_01,23.2,53.7
1698934728.564022,DHT22_01,23.1,53.6
1698934730.626397,DHT22_01,23.1,53.6
1698934732.825732,DHT22_01,23.1,53.5
1698934734.93583,DHT22_01,23.1,53.5
1698934737.127472,DHT22_01,23.1,53.4
1698934739.218595,DHT22_01,23.1,53.4
1698934741.28503,DHT22_01,23.1,53.3
1698934743.368622,DHT22_01,23.2,53.3
1698934745.415154,DHT22_01,23.2,53.3
1698934747.529478,DHT22_01,23.1,53.2
1698934749.664103,DHT22_01,23.2,53.2
1698934754.230642,DHT22_01,23.1,53.2
1698934756.337387,DHT22_01,23.2,53.2
1698934758.407204,DHT22_01,23.1,53.2
1698934760.480168,DHT22_01,23.1,53.2
1698934762.549521,DHT22_01,23.1,53.2
1698934764.611595,DHT22_01,23.2,53.2
1698934766.693041,DHT22_01,23.2,53.2
1698934768.758278,DHT22_01,23.1,53.2
1698934770.835179,DHT22_01,23.2,53.2
1698934772.906739,DHT22_01,23.1,53.2
1698934774.993915,DHT22_01,23.2,53.3
1698934777.029593,DHT22_01,23.1,53.2
1698934779.071531,DHT22_01,23.1,53.2
1698934781.14658,DHT22_01,23.1,53.2
1698934783.246294,DHT22_01,23.2,53.3
1698934785.317611,DHT22_01,23.2,53.3
1698934787.3539,DHT22_01,23.1,53.2
1698934789.401379,DHT22_01,23.1,53.2
1698934791.699548,DHT22_01,23.2,53.3
1698934793.822565,DHT22_01,23.2,53.3
1698934795.900332,DHT22_01,23.2,53.3
1698934798.007001,DHT22_01,23.1,53.1
1698934800.081454,DHT22_01,23.2,53.2
1698934802.220976,DHT22_01,23.2,53.2
1698934804.34348,DHT22_01,23.2,53.2
1698934806.383151,DHT22_01,23.2,53.2
1698934808.428604,DHT22_01,23.2,53.5
1698934810.481717,DHT22_01,23.2,53.7
1698934812.536071,DHT22_01,23.2,54.7
1698934814.613991,DHT22_01,23.2,54.9
1698934816.654857,DHT22_01,23.2,54.7
1698934818.694042,DHT22_01,23.2,54.5
1698934820.743932,DHT22_01,23.2,54.3
1698934822.798559,DHT22_01,23.2,54.1
1698934824.948988,DHT22_01,23.1,54.0
1698934827.097054,DHT22_01,23.1,53.9
1698934829.143423,DHT22_01,23.2,53.8
1698934831.313468,DHT22_01,23.2,53.7
1698934833.417684,DHT22_01,23.1,53.5
1698934835.505471,DHT22_01,23.1,53.4
1698934837.623726,DHT22_01,23.1,53.4
1698934839.692002,DHT22_01,23.2,53.4
1698934841.738179,DHT22_01,23.2,53.4
1698934843.939672,DHT22_01,23.1,53.3
1698934846.14506,DHT22_01,23.1,53.3
1698934848.27628,DHT22_01,23.2,53.3
1698934850.350136,DHT22_01,23.1,53.2
1698934852.435753,DHT22_01,23.2,53.2
1698934854.51613,DHT22_01,23.2,53.2
1698934856.555037,DHT22_01,23.1,53.1
1698934858.596862,DHT22_01,23.2,53.2
1698934860.635164,DHT22_01,23.1,53.1
1698934862.773374,DHT22_01,23.2,53.2
1698934865.003464,DHT22_01,23.1,53.1
1698934867.036698,DHT22_01,23.1,53.1
1698934869.083418,DHT22_01,23.2,53.2
1698934871.231475,DHT22_01,23.1,53.1
1698934873.355594,DHT22_01,23.2,53.2
1698934875.394466,DHT22_01,23.1,53.1
1698934877.4801,DHT22_01,23.1,53.1
1698934879.628825,DHT22_01,23.2,53.1
1698934881.675122,DHT22_01,23.1,53.1
1698934883.826463,DHT22_01,23.1,53.1
1698934885.98493,DHT22_01,23.2,53.1
1698934888.156252,DHT22_01,23.1,53.1
1698934890.284456,DHT22_01,23.1,53.0
1698934892.351269,DHT22_01,23.1,53.0
1698934894.392583,DHT22_01,23.1,53.1
1698934896.427721,DHT22_01,23.1,53.1
1698934898.516455,DHT22_01,23.1,53.1
1698934900.601997,DHT22_01,23.2,53.1
1698934902.651892,DHT22_01,23.1,53.1
1698934904.704094,DHT22_01,23.2,53.1
1698934906.754781,DHT22_01,23.1,53.1
1698934908.805905,DHT22_01,23.2,53.1
1698934910.876152,DHT22_01,23.1,53.1
1698934912.913153,DHT22_01,23.2,53.2
1698934914.956002,DHT22_01,23.1,53.1
1698934917.107823,DHT22_01,23.1,53.1
1698934919.361914,DHT22_01,23.2,53.2
1698934921.511427,DHT22_01,23.1,53.1
1698934923.660316,DHT22_01,23.1,53.1
1698934925.794891,DHT22_01,23.1,53.1
1698934927.861331,DHT22_01,23.1,53.1
1698934930.017943,DHT22_01,23.1,53.1
1698934932.160344,DHT22_01,23.1,53.1
1698934934.336308,DHT22_01,23.1,53.1
1698934936.562927,DHT22_01,23.1,53.1
