timestamp,sensor_id,temperature,humidity
1698911042.632783,DHT22_01,21.8,60.5
1698911044.691319,DHT22_01,21.8,60.5
1698911046.827494,DHT22_01,21.8,60.4
1698911049.088567,DHT22_01,21.8,60.4
1698911051.360447,DHT22_01,21.9,60.5
1698911053.587047,DHT22_01,21.7,60.4
1698911055.763793,DHT22_01,21.8,60.5
1698911057.902361,DHT22_01,21.8,60.4
1698911060.071247,DHT22_01,21.8,60.4
1698911062.222699,DHT22_01,21.8,60.4
1698911069.903451,DHT22_01,21.8,60.4
1698911072.026978,DHT22_01,21.9,60.5
1698911074.207982,DHT22_01,21.8,60.4
1698911076.43749,DHT22_01,21.8,60.4
1698911078.604554,DHT22_01,21.8,60.4
1698911080.73594,DHT22_01,21.8,60.4
1698911082.880678,DHT22_01,21.9,60.5
1698911085.171088,DHT22_01,21.8,60.4
1698911087.378787,DHT22_01,21.8,60.4
1698911089.47509,DHT22_01,21.9,60.5
1698911091.845464,DHT22_01,21.8,60.4
1698911094.08779,DHT22_01,21.8,60.4
1698911096.226812,DHT22_01,21.7,60.4
1698911098.39052,DHT22_01,21.8,60.4
1698911100.489438,DHT22_01,21.8,60.4
1698911102.552684,DHT22_01,21.8,60.4
1698911104.72426,DHT22_01,21.8,60.4
1698911107.06106,DHT22_01,21.8,60.4
1698911109.269046,DHT22_01,21.8,60.4
1698911111.387257,DHT22_01,21.9,60.5
1698911112.799992,DHT22_01,21.8,60.4
1698911116.636707,DHT22_01,21.8,60.4
1698911118.699727,DHT22_01,21.8,60.4
1698911120.847632,DHT22_01,21.8,60.4
1698911123.060459,DHT22_01,21.8,60.4
1698911125.312967,DHT22_01,21.8,60.4
1698911127.627401,DHT22_01,21.8,60.4
1698911129.696401,DHT22_01,21.9,60.5
1698911131.849715,DHT22_01,21.8,60.4
1698911134.238375,DHT22_01,21.8,60.4
1698911136.369601,DHT22_01,21.8,60.4
1698911138.864985,DHT22_01,21.9,60.4
1698911140.973975,DHT22_01,21.8,60.4
1698911143.108144,DHT22_01,21.8,60.4
1698911145.341218,DHT22_01,21.8,60.4
1698911147.504259,DHT22_01,21.8,60.4
1698911149.676251,DHT22_01,21.7,60.3
1698911151.723471,DHT22_01,21.8,60.4
1698911153.769994,DHT22_01,21.8,60.4
1698911155.825163,DHT22_01,21.9,60.4
1698911157.865868,DHT22_01,21.7,60.3
1698911159.969118,DHT22_01,21.8,60.4
1698911161.470885,DHT22_01,21.8,60.4
1698911163.516112,DHT22_01,21.8,60.4
1698911165.570293,DHT22_01,21.8,60.4
1698911167.682457,DHT22_01,21.8,60.4
1698911169.847024,DHT22_01,21.8,60.4
1698911171.902396,DHT22_01,21.8,60.4
1698911173.950924,DHT22_01,21.8,60.4
1698911176.011029,DHT22_01,21.9,60.4
1698911179.696745,DHT22_01,21.7,60.3
1698911181.747736,DHT22_01,21.8,60.4
1698911183.790188,DHT22_01,21.8,60.4
1698911185.918136,DHT22_01,21.9,60.4
1698911188.069695,DHT22_01,21.8,60.4
1698911190.222628,DHT22_01,21.8,60.4
1698911192.394373,DHT22_01,21.9,60.5
1698911194.52518,DHT22_01,21.8,60.4
1698911196.807609,DHT22_01,21.7,60.4
1698911199.041064,DHT22_01,21.8,60.4
1698911201.206118,DHT22_01,21.8,60.4
1698911203.342065,DHT22_01,21.9,60.4
1698911205.485732,DHT22_01,21.7,60.3
1698911207.643865,DHT22_01,21.9,60.4
1698911210.9525,DHT22_01,21.8,60.4
1698911213.111146,DHT22_01,21.8,60.4
1698911215.28175,DHT22_01,21.8,60.4
1698911217.546941,DHT22_01,21.8,60.4
1698911219.70229,DHT22_01,21.8,60.4
1698911221.842478,DHT22_01,21.8,60.4
1698911223.885819,DHT22_01,21.9,60.4
1698911226.014304,DHT22_01,21.8,60.4
1698911228.144537,DHT22_01,21.8,60.4
1698911230.215421,DHT22_01,21.7,60.3
1698911232.264675,DHT22_01,21.8,60.4
1698911234.32608,DHT22_01,21.8,60.4
1698911236.454732,DHT22_01,21.9,60.4
1698911241.628405,DHT22_01,21.8,60.4
1698911243.730226,DHT22_01,21.8,60.4
1698911245.832996,DHT22_01,21.9,60.5
1698911247.934561,DHT22_01,21.8,60.4
1698911250.057308,DHT22_01,21.8,60.4
1698911252.311045,DHT22_01,21.8,60.4
1698911254.46202,DHT22_01,21.9,60.4
1698911259.328664,DHT22_01,21.8,60.4
1698911261.400805,DHT22_01,21.9,60.4
1698911263.464145,DHT22_01,21.8,60.4
1698911265.616276,DHT22_01,22.0,60.5
1698911267.862167,DHT22_01,21.8,60.4
1698911276.88694,DHT22_01,21.8,60.4
1698911279.003719,DHT22_01,21.8,60.4
1698911281.285907,DHT22_01,21.8,60.4
1698911283.544786,DHT22_01,21.9,60.5
1698911285.796543,DHT22_01,21.7,60.3
1698911287.968269,DHT22_01,21.8,60.4
1698911290.027692,DHT22_01,21.8,60.4
1698911292.133425,DHT22_01,21.8,60.4
1698911294.189532,DHT22_01,21.8,60.4
1698911296.240886,DHT22_01,21.7,60.3
1698911298.368149,DHT22_01,21.8,60.4
1698911300.484812,DHT22_01,21.8,60.4
1698911302.570831,DHT22_01,21.7,60.3
1698911304.823504,DHT22_01,21.7,60.3
1698911307.084996,DHT22_01,21.9,60.4
1698911309.218026,DHT22_01,21.9,60.4
1698911311.877291,DHT22_01,21.7,60.3
1698911313.930277,DHT22_01,21.9,60.3
1698911316.364544,DHT22_01,21.8,60.4
1698911318.405168,DHT22_01,21.8,60.4
1698911320.49659,DHT22_01,21.8,60.4
1698911322.534923,DHT22_01,21.7,60.3
1698911324.668201,DHT22_01,21.8,60.4
1698911326.721713,DHT22_01,21.7,60.3
1698911328.854097,DHT22_01,21.7,60.3
1698911331.028018,DHT22_01,21.8,60.4
1698911333.281902,DHT22_01,21.8,60.4
1698911335.331923,DHT22_01,21.8,60.4
1698911338.178721,DHT22_01,21.8,60.4
1698911340.350685,DHT22_01,21.9,60.4
1698911342.496503,DHT22_01,21.8,60.4
1698911344.541649,DHT22_01,21.8,60.4
1698911346.695687,DHT22_01,21.8,60.4
1698911349.134296,DHT22_01,21.6,60.2
1698911351.287474,DHT22_01,21.8,60.4
1698911353.342995,DHT22_01,21.8,60.4
1698911355.497411,DHT22_01,21.9,60.4
1698911357.71881,DHT22_01,21.8,60.3
1698911360.400204,DHT22_01,21.8,60.4
1698911362.620706,DHT22_01,21.8,60.4
1698911364.823256,DHT22_01,21.8,60.4
1698911368.406432,DHT22_01,21.8,60.4
1698911370.659788,DHT22_01,21.9,60.5
1698911372.737445,DHT22_01,21.8,60.4
1698911374.932124,DHT22_01,21.8,60.4
1698911377.217363,DHT22_01,21.8,60.4
1698911379.573633,DHT22_01,21.8,60.4
1698911382.127698,DHT22_01,21.7,60.3
1698911384.276761,DHT22_01,21.7,60.3
1698911386.937456,DHT22_01,21.9,60.4
1698911389.090717,DHT22_01,21.8,60.2
1698911391.226596,DHT22_01,21.8,60.3
1698911393.463866,DHT22_01,21.7,60.3
1698911395.61645,DHT22_01,21.6,60.1
1698911397.889099,DHT22_01,21.8,60.4
1698911400.040281,DHT22_01,21.8,60.4
1698911402.710881,DHT22_01,21.8,60.4
1698911404.846393,DHT22_01,21.8,60.4
1698911408.723067,DHT22_01,21.8,60.4
1698911410.837208,DHT22_01,21.8,60.4
1698911412.993079,DHT22_01,21.8,60.4
1698911415.298476,DHT22_01,21.8,60.4
1698911417.491965,DHT22_01,21.7,60.4
1698911419.711075,DHT22_01,21.8,60.4
1698911421.989779,DHT22_01,21.8,60.4
1698911424.225265,DHT22_01,21.8,60.4
1698911426.430166,DHT22_01,21.8,60.4
1698911429.237934,DHT22_01,21.8,60.4
1698911431.339707,DHT22_01,21.8,60.4
1698911433.409605,DHT22_01,21.8,60.4
1698911435.767098,DHT22_01,21.7,60.4
1698911437.994104,DHT22_01,21.8,60.4
1698911440.266512,DHT22_01,21.8,60.4
1698911442.524051,DHT22_01,21.8,60.4
1698911444.672438,DHT22_01,21.9,60.4
1698911446.80648,DHT22_01,21.8,60.4
1698911448.96201,DHT22_01,21.9,60.5
1698911451.107774,DHT22_01,21.8,60.4
1698911453.148376,DHT22_01,21.8,60.4
1698911455.964216,DHT22_01,21.8,60.4
1698911458.111263,DHT22_01,21.7,60.3
1698911460.967567,DHT22_01,21.8,60.4
1698911463.065789,DHT22_01,21.8,60.4
1698911465.236271,DHT22_01,21.7,60.3
1698911467.40505,DHT22_01,21.7,60.4
1698911469.535365,DHT22_01,21.8,60.4
1698911471.798915,DHT22_01,21.7,60.3
1698911473.931957,DHT22_01,21.8,60.4
1698911476.03858,DHT22_01,21.9,60.5
1698911478.142526,DHT22_01,21.8,60.4
1698911480.232679,DHT22_01,21.9,60.5
1698911482.365448,DHT22_01,21.8,60.4
1698911484.489405,DHT22_01,21.8,60.4
1698911486.658539,DHT22_01,21.8,60.4
1698911488.919515,DHT22_01,21.8,60.4
1698911491.032091,DHT22_01,21.8,60.4
1698911493.081739,DHT22_01,21.8,60.4
1698911495.216041,DHT22_01,21.8,60.4
1698911497.494613,DHT22_01,21.8,60.4
1698911499.717093,DHT22_01,21.7,60.3
1698911501.887442,DHT22_01,21.8,60.4
1698911503.397646,DHT22_01,21.7,60.3
1698911505.57408,DHT22_01,21.8,60.4
1698911507.723764,DHT22_01,21.8,60.4
1698911509.899554,DHT22_01,21.8,60.4
1698911511.974861,DHT22_01,21.8,60.4
1698911514.095643,DHT22_01,21.7,60.4
1698911516.141119,DHT22_01,21.8,60.4
1698911518.216893,DHT22_01,21.8,60.4
1698911522.001264,DHT22_01,21.8,60.4
1698911524.136558,DHT22_01,21.7,60.3
1698911526.208285,DHT22_01,21.8,60.4
1698911528.281049,DHT22_01,21.8,60.4
1698911530.319583,DHT22_01,21.9,60.4
1698911532.387069,DHT22_01,21.8,60.3
1698911534.518778,DHT22_01,21.8,60.3
1698911536.784603,DHT22_01,21.9,60.4
1698911538.933073,DHT22_01,21.7,60.3
1698911541.115358,DHT22_01,21.7,60.3
1698911543.715371,DHT22_01,21.9,60.5
1698911545.925506,DHT22_01,21.8,60.4
1698911548.186356,DHT22_01,21.8,60.4
1698911550.524595,DHT22_01,21.8,60.4
1698911554.105234,DHT22_01,21.8,60.4
1698911556.377414,DHT22_01,21.7,60.3
1698911558.606634,DHT22_01,21.8,60.4
1698911560.81968,DHT22_01,21.8,60.4
1698911562.880357,DHT22_01,21.8,60.4
1698911565.074484,DHT22_01,21.8,60.4
1698911567.218675,DHT22_01,21.7,60.3
1698911569.480429,DHT22_01,21.8,60.4
1698911571.56034,DHT22_01,21.8,60.4
1698911573.895777,DHT22_01,21.8,60.4
1698911576.127002,DHT22_01,21.8,60.4
1698911578.265835,DHT22_01,21.8,60.4
1698911580.418734,DHT22_01,21.8,60.4
1698911582.651681,DHT22_01,21.8,60.4
1698911584.717649,DHT22_01,21.7,60.3
1698911586.851966,DHT22_01,21.8,60.4
1698911589.020596,DHT22_01,21.8,60.4
1698911591.25992,DHT22_01,21.8,60.4
1698911593.414832,DHT22_01,21.8,60.4
1698911595.455237,DHT22_01,21.8,60.4
1698911597.502948,DHT22_01,21.8,60.4
1698911600.538662,DHT22_01,21.8,60.4
1698911602.704581,DHT22_01,21.9,60.5
1698911604.845779,DHT22_01,21.7,60.3
1698911607.098436,DHT22_01,21.8,60.4
1698911609.212673,DHT22_01,21.7,60.3
1698911611.42328,DHT22_01,21.8,60.4
1698911613.540676,DHT22_01,21.7,60.3
1698911615.756507,DHT22_01,21.8,60.4
1698911617.899555,DHT22_01,21.8,60.4
1698911620.056205,DHT22_01,21.9,60.4
1698911622.308071,DHT22_01,21.8,60.4
1698911624.371604,DHT22_01,21.7,60.2
1698911626.420074,DHT22_01,21.7,60.3
1698911628.477343,DHT22_01,21.8,60.4
1698911630.594451,DHT22_01,21.8,60.4
1698911632.634655,DHT22_01,21.8,60.4
1698911634.724267,DHT22_01,21.8,60.4
1698911636.81485,DHT22_01,21.7,60.3
1698911638.983276,DHT22_01,21.7,60.3
1698911641.141414,DHT22_01,21.7,60.3
1698911643.273761,DHT22_01,21.7,60.3
1698911645.448401,DHT22_01,21.7,60.3
1698911647.587145,DHT22_01,21.7,60.3
1698911649.727727,DHT22_01,21.8,60.4
1698911651.820408,DHT22_01,21.8,60.4
1698911653.85391,DHT22_01,21.8,60.4
1698911656.001924,DHT22_01,21.8,60.4
1698911658.234997,DHT22_01,21.8,60.4
1698911660.421076,DHT22_01,21.8,60.4
1698911662.487991,DHT22_01,21.8,60.4
1698911664.581658,DHT22_01,21.8,60.4
1698911666.635261,DHT22_01,21.9,60.4
1698911668.784783,DHT22_01,21.7,60.3
1698911670.949935,DHT22_01,21.8,60.4
1698911674.017659,DHT22_01,21.8,60.4
1698911676.280636,DHT22_01,21.8,60.4
1698911678.52632,DHT22_01,21.8,60.4
1698911680.687785,DHT22_01,21.7,60.3
1698911682.812039,DHT22_01,21.8,60.4
1698911684.885189,DHT22_01,21.7,60.4
1698911687.005733,DHT22_01,21.8,60.4
1698911689.258781,DHT22_01,21.8,60.4
1698911691.504786,DHT22_01,21.8,60.4
1698911693.70623,DHT22_01,21.7,60.4
1698911695.736928,DHT22_01,21.8,60.4
1698911697.778771,DHT22_01,21.7,60.4
1698911699.818791,DHT22_01,21.8,60.4
1698911702.163207,DHT22_01,21.7,60.4
1698911704.311836,DHT22_01,21.7,60.3
1698911706.351313,DHT22_01,21.8,60.4
1698911708.407834,DHT22_01,21.7,60.3
1698911710.455642,DHT22_01,21.7,60.3
1698911712.533839,DHT22_01,21.8,60.4
1698911714.587731,DHT22_01,21.8,60.4
1698911716.799299,DHT22_01,21.8,60.4
1698911718.947471,DHT22_01,21.7,60.4
1698911721.003998,DHT22_01,21.8,60.4
1698911723.054848,DHT22_01,21.7,60.4
1698911725.122147,DHT22_01,21.8,60.4
1698911727.206684,DHT22_01,21.8,60.4
1698911729.300234,DHT22_01,21.8,60.4
1698911731.472209,DHT22_01,21.7,60.4
1698911733.629116,DHT22_01,21.8,60.4
1698911735.882202,DHT22_01,21.8,60.4
1698911738.195041,DHT22_01,21.8,60.4
1698911740.249521,DHT22_01,21.8,60.4
1698911742.306138,DHT22_01,21.8,60.4
1698911744.472328,DHT22_01,21.8,60.4
1698911746.728475,DHT22_01,21.7,60.4
1698911748.882607,DHT22_01,21.8,60.4
1698911750.936985,DHT22_01,21.7,60.4
1698911752.992588,DHT22_01,21.8,60.4
1698911755.033494,DHT22_01,21.7,60.3
1698911757.091393,DHT22_01,21.8,60.4
1698911759.15154,DHT22_01,21.8,60.4
1698911761.185886,DHT22_01,21.8,60.4
1698911763.226423,DHT22_01,21.8,60.4
1698911765.265025,DHT22_01,21.8,60.4
1698911767.325071,DHT22_01,21.8,60.4
1698911769.420822,DHT22_01,21.9,60.5
1698911771.485962,DHT22_01,21.8,60.4
1698911773.622854,DHT22_01,21.7,60.3
1698911775.909802,DHT22_01,21.8,60.4
1698911778.09554,DHT22_01,21.8,60.4
1698911780.201618,DHT22_01,21.8,60.4
1698911782.350481,DHT22_01,21.8,60.4
1698911785.104548,DHT22_01,21.8,60.4
1698911787.18188,DHT22_01,21.8,60.4
1698911789.53137,DHT22_01,21.8,60.4
1698911791.686953,DHT22_01,21.8,60.4
1698911794.040483,DHT22_01,21.8,60.4
1698911796.30058,DHT22_01,21.8,60.4
1698911798.556116,DHT22_01,21.8,60.4
1698911800.897828,DHT22_01,21.7,60.3
1698911803.050341,DHT22_01,21.7,60.3
1698911805.129405,DHT22_01,21.8,60.4
1698911807.648002,DHT22_01,21.8,60.4
1698911809.697773,DHT22_01,21.8,60.4
1698911811.839404,DHT22_01,21.8,60.4
1698911814.095879,DHT22_01,21.7,60.3
1698911816.2428,DHT22_01,21.8,60.4
1698911818.388465,DHT22_01,21.8,60.4
1698911820.638654,DHT22_01,21.7,60.4
1698911822.903715,DHT22_01,21.7,60.3
1698911825.165637,DHT22_01,21.8,60.4
1698911827.33879,DHT22_01,21.8,60.4
1698911829.396064,DHT22_01,21.8,60.4
1698911831.439865,DHT22_01,21.8,60.4
1698911834.577392,DHT22_01,21.7,60.3
1698911836.671533,DHT22_01,21.8,60.4
1698911838.820776,DHT22_01,21.8,60.4
1698911841.103718,DHT22_01,21.8,60.4
1698911843.218505,DHT22_01,21.8,60.4
1698911845.403683,DHT22_01,21.8,60.4
1698911847.481388,DHT22_01,21.8,60.4
1698911849.67452,DHT22_01,21.7,60.3
1698911851.854007,DHT22_01,21.5,60.3
1698911854.503857,DHT22_01,21.7,60.3
1698911856.716941,DHT22_01,21.9,60.5
1698911858.845795,DHT22_01,21.8,60.4
1698911860.89012,DHT22_01,21.8,60.4
1698911863.008779,DHT22_01,21.8,60.4
1698911865.084861,DHT22_01,21.8,60.4
1698911867.26241,DHT22_01,21.8,60.4
1698911869.41397,DHT22_01,21.8,60.4
1698911871.458266,DHT22_01,21.8,60.4
1698911873.523196,DHT22_01,21.8,60.4
1698911875.573996,DHT22_01,21.7,60.3
1698911877.757193,DHT22_01,21.8,60.4
1698911879.849542,DHT22_01,21.8,60.4
1698911882.008751,DHT22_01,21.8,60.4
1698911884.264977,DHT22_01,21.9,60.4
1698911886.416709,DHT22_01,21.8,60.4
1698911888.492318,DHT22_01,21.7,60.4
1698911890.552438,DHT22_01,21.8,60.4
1698911892.650624,DHT22_01,21.7,60.4
1698911894.707693,DHT22_01,21.7,60.4
1698911896.837702,DHT22_01,21.8,60.4
1698911899.010053,DHT22_01,21.7,60.3
1698911901.08828,DHT22_01,21.8,60.4
1698911903.187194,DHT22_01,21.9,60.5
1698911905.361352,DHT22_01,21.7,60.3
1698911907.613031,DHT22_01,21.8,60.4
1698911909.669196,DHT22_01,21.7,60.3
1698911911.738094,DHT22_01,21.8,60.4
1698911913.836062,DHT22_01,21.8,60.4
1698911916.522891,DHT22_01,21.7,60.3
1698911918.655866,DHT22_01,21.7,60.3
1698911920.790328,DHT22_01,21.7,60.4
1698911923.05846,DHT22_01,21.8,60.4
1698911925.323776,DHT22_01,21.8,60.4
1698911927.57012,DHT22_01,21.8,60.4
1698911929.714436,DHT22_01,21.7,60.3
1698911931.774747,DHT22_01,21.8,60.4
1698911933.876613,DHT22_01,21.7,60.4
1698911935.961746,DHT22_01,21.7,60.3
1698911938.013098,DHT22_01,21.7,60.4
1698911940.147853,DHT22_01,21.8,60.4
1698911942.315754,DHT22_01,21.8,60.4
1698911944.468182,DHT22_01,21.8,60.4
1698911946.53643,DHT22_01,21.8,60.4
1698911948.585799,DHT22_01,21.7,60.4
1698911950.624698,DHT22_01,21.8,60.4
1698911952.754556,DHT22_01,21.8,60.4
1698911955.000504,DHT22_01,21.7,60.3
1698911957.158213,DHT22_01,21.8,60.4
1698911959.20819,DHT22_01,21.7,60.3
1698911961.354024,DHT22_01,21.8,60.4
1698911963.632553,DHT22_01,21.8,60.4
1698911965.782044,DHT22_01,21.7,60.3
1698911967.827882,DHT22_01,21.7,60.3
1698911970.395452,DHT22_01,21.8,60.4
1698911972.467225,DHT22_01,21.7,60.4
1698911975.346055,DHT22_01,21.8,60.4
1698911977.463366,DHT22_01,21.7,60.4
1698911979.657306,DHT22_01,21.8,60.4
1698911981.723497,DHT22_01,21.8,60.4
1698911983.875877,DHT22_01,21.8,60.4
1698911986.020115,DHT22_01,21.7,60.4
1698911988.129929,DHT22_01,21.7,60.4
1698911990.239635,DHT22_01,21.8,60.4
1698911992.387376,DHT22_01,21.8,60.4
1698911994.551084,DHT22_01,21.8,60.4
1698911996.61065,DHT22_01,21.8,60.4
1698911998.6762,DHT22_01,21.8,60.4
1698912000.748742,DHT22_01,21.8,60.4
1698912002.911062,DHT22_01,21.7,60.3
1698912005.023478,DHT22_01,21.8,60.4
1698912007.081256,DHT22_01,21.8,60.4
1698912009.137972,DHT22_01,21.8,60.4
1698912011.456853,DHT22_01,21.8,60.4
1698912013.713914,DHT22_01,21.8,60.4
1698912015.961123,DHT22_01,21.8,60.4
1698912018.178348,DHT22_01,21.8,60.4
1698912020.377855,DHT22_01,21.7,60.3
1698912022.631677,DHT22_01,21.8,60.4
1698912025.077806,DHT22_01,21.8,60.4
1698912027.433212,DHT22_01,21.8,60.4
1698912029.686861,DHT22_01,21.7,60.4
1698912031.922119,DHT22_01,21.6,60.3
1698912034.085992,DHT22_01,21.7,60.4
1698912036.349334,DHT22_01,21.8,60.4
1698912038.501321,DHT22_01,21.9,60.5
1698912040.554951,DHT22_01,21.8,60.4
1698912042.678695,DHT22_01,21.9,60.5
1698912044.817168,DHT22_01,21.8,60.4
1698912046.867689,DHT22_01,21.8,60.4
1698912048.923045,DHT22_01,21.7,60.3
1698912051.01503,DHT22_01,21.8,60.5
1698912053.052029,DHT22_01,21.8,60.4
1698912055.125937,DHT22_01,21.8,60.4
